Entity,Code,Year,Continent,Date,Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly case growth (%),Weekly case growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
World excl. China and South Korea,,,,2020-05-08,,,4.69458224695769,
World excl. China and South Korea,,,,2020-05-09,,,1.74267186380241,
World excl. China and South Korea,,,,2020-05-10,,,6.74270069692837,
World excl. China and South Korea,,,,2020-05-11,,,7.13441805173685,
World excl. China and South Korea,,,,2020-05-12,,,3.85084394221142,
World excl. China and South Korea,,,,2020-05-13,,,3.97140882586355,
World excl. China and South Korea,,,,2020-05-14,,,2.20247826684983,
World excl. China and South Korea,,,,2020-05-15,,,1.59340158841736,
World excl. China and South Korea,,,,2020-05-16,,,2.93258658603628,
World excl. China and South Korea,,,,2020-05-17,,,2.2096106118231,
World excl. China and South Korea,,,,2020-05-18,,,3.47975997195362,
World excl. China and South Korea,,,,2020-05-19,,,7.56227865231218,
World excl. China and South Korea,,,,2020-05-20,,,7.81979402894746,
World excl. China and South Korea,,,,2020-05-21,,,10.9072696391671,
World excl. China and South Korea,,,,2020-05-22,,,12.0612476907773,
World excl. China and South Korea,,,,2020-05-23,,,12.0021697404657,
World excl. China and South Korea,,,,2020-05-24,,,12.4035350588734,
World excl. China and South Korea,,,,2020-05-25,,,13.7769408514173,
World excl. China and South Korea,,,,2020-05-26,,,11.1182251816756,
World excl. China and South Korea,,,,2020-05-27,,,9.15746006618976,
World excl. China and South Korea,,,,2020-05-28,,,6.30018017630551,
World excl. China and South Korea,,,,2020-05-29,,,6.06247254314971,
World excl. China and South Korea,,,,2020-05-30,,,7.11693869856838,
World excl. China and South Korea,,,,2020-05-31,,,10.115724561388,
World excl. China and South Korea,,,,2020-06-01,,,9.86578781899785,
World excl. China and South Korea,,,,2020-06-02,,,11.1688274272544,
World excl. China and South Korea,,,,2020-06-03,,,14.1565207845539,
World excl. China and South Korea,,,,2020-06-04,,,17.4900476125107,
World excl. China and South Korea,,,,2020-06-05,,,16.9290638108292,
World excl. China and South Korea,,,,2020-06-06,,,15.8338666147297,
World excl. China and South Korea,,,,2020-06-07,,,11.2344880504256,
World excl. China and South Korea,,,,2020-06-08,,,10.3678881363247,
World excl. China and South Korea,,,,2020-06-09,,,9.37356653976629,
World excl. China and South Korea,,,,2020-06-10,,,8.42615379748837,
World excl. China and South Korea,,,,2020-06-11,,,6.53364228050239,
World excl. China and South Korea,,,,2020-06-12,,,6.56605372137242,
World excl. China and South Korea,,,,2020-06-13,,,6.51892721558134,
World excl. China and South Korea,,,,2020-06-14,,,7.66079421374379,
World excl. China and South Korea,,,,2020-06-15,,,7.36394511194212,
World excl. China and South Korea,,,,2020-06-16,,,8.21824652607062,
World excl. China and South Korea,,,,2020-06-17,,,8.49298475118418,
World excl. China and South Korea,,,,2020-06-18,,,12.1759438841479,
World excl. China and South Korea,,,,2020-06-19,,,11.2550517569491,
World excl. China and South Korea,,,,2020-06-20,,,13.8310730666715,
World excl. China and South Korea,,,,2020-06-21,,,15.9020589448872,
World excl. China and South Korea,,,,2020-06-22,,,15.9782156121446,
World excl. China and South Korea,,,,2020-06-23,,,16.0765719953451,
World excl. China and South Korea,,,,2020-06-24,,,16.4551461390109,
World excl. China and South Korea,,,,2020-06-25,,,11.2353179091406,
World excl. China and South Korea,,,,2020-06-26,,,15.1146494395612,
World excl. China and South Korea,,,,2020-06-27,,,11.8837820651237,
World excl. China and South Korea,,,,2020-06-28,,,11.0737633429297,
World excl. China and South Korea,,,,2020-06-29,,,13.1823978126508,
World excl. China and South Korea,,,,2020-06-30,,,13.761788037435,
World excl. China and South Korea,,,,2020-07-01,,,14.0197472937525,
World excl. China and South Korea,,,,2020-07-02,,,16.5562595295546,
World excl. China and South Korea,,,,2020-07-03,,,15.0246035207518,
World excl. China and South Korea,,,,2020-07-04,,,15.6669437649781,
World excl. China and South Korea,,,,2020-07-05,,,14.2676350926444,
World excl. China and South Korea,,,,2020-07-06,,,12.8061009144436,
World excl. China and South Korea,,,,2020-07-07,,,11.8991283412618,
World excl. China and South Korea,,,,2020-07-08,,,10.5386202488681,
World excl. China and South Korea,,,,2020-07-09,,,9.51987464637132,
World excl. China and South Korea,,,,2020-07-10,,,8.26614372760024,
World excl. China and South Korea,,,,2020-07-11,,,8.84824011064413,
World excl. China and South Korea,,,,2020-07-12,,,10.1510780703055,
World excl. China and South Korea,,,,2020-07-13,,,9.94684508442627,
World excl. China and South Korea,,,,2020-07-14,,,9.68798296553246,
World excl. China and South Korea,,,,2020-07-15,,,9.7238314041471,
World excl. China and South Korea,,,,2020-07-16,,,9.69025031763531,
World excl. China and South Korea,,,,2020-07-17,,,10.486686715794,
World excl. China and South Korea,,,,2020-07-18,,,10.0807517705761,
World excl. China and South Korea,,,,2020-07-19,,,8.86779054673736,
World excl. China and South Korea,,,,2020-07-20,,,8.55047210505317,
World excl. China and South Korea,,,,2020-07-21,,,8.32025213171801,
World excl. China and South Korea,,,,2020-07-22,,,8.20348999133746,
World excl. China and South Korea,,,,2020-07-23,,,10.3338385887384,
World excl. China and South Korea,,,,2020-07-24,,,9.66151883504813,
World excl. China and South Korea,,,,2020-07-25,,,9.92738412952301,
World excl. China and South Korea,,,,2020-07-26,,,10.945880073961,
World excl. China and South Korea,,,,2020-07-27,,,11.3703688113385,
World excl. China and South Korea,,,,2020-07-28,,,11.2493351217234,
World excl. China and South Korea,,,,2020-07-29,,,10.3395511332774,
World excl. China and South Korea,,,,2020-07-30,,,8.03948447168887,
World excl. China and South Korea,,,,2020-07-31,,,7.46976414257847,
World excl. China and South Korea,,,,2020-08-01,,,5.36210181700274,
World excl. China and South Korea,,,,2020-08-02,,,4.06177332640107,
World excl. China and South Korea,,,,2020-08-03,,,2.27759283923998,
World excl. China and South Korea,,,,2020-08-04,,,1.21821891395004,
World excl. China and South Korea,,,,2020-08-05,,,1.68657336781552,
World excl. China and South Korea,,,,2020-08-06,,,-0.369221525154839,
World excl. China and South Korea,,,,2020-08-07,,,-1.37690270870254,
World excl. China and South Korea,,,,2020-08-08,,,-1.28916582284904,
World excl. China and South Korea,,,,2020-08-09,,,-1.68439881802739,
World excl. China and South Korea,,,,2020-08-10,,,-0.887407027442932,
World excl. China and South Korea,,,,2020-08-11,,,0.337022528344555,
World excl. China and South Korea,,,,2020-08-12,,,-0.00302573858278476,
World excl. China and South Korea,,,,2020-08-13,,,1.78379385836804,
World excl. China and South Korea,,,,2020-08-14,,,2.06577346875378,
World excl. China and South Korea,,,,2020-08-15,,,2.97651207137282,
World excl. China and South Korea,,,,2020-08-16,,,2.41628473604765,
World excl. China and South Korea,,,,2020-08-17,,,2.20613195944674,
World excl. China and South Korea,,,,2020-08-18,,,0.07897786853579,
World excl. China and South Korea,,,,2020-08-19,,,-0.609127114023733,
World excl. China and South Korea,,,,2020-08-20,,,-1.69196820713355,
World excl. China and South Korea,,,,2020-08-21,,,-2.29979896976787,
World excl. China and South Korea,,,,2020-08-22,,,-4.92923014486023,
World excl. China and South Korea,,,,2020-08-23,,,-4.07508161341279,
World excl. China and South Korea,,,,2020-08-24,,,-4.65346356751565,
World excl. China and South Korea,,,,2020-08-25,,,-2.61259527356009,
World excl. China and South Korea,,,,2020-08-26,,,-2.24132367178103,
World excl. China and South Korea,,,,2020-08-27,,,-2.07682680080711,
World excl. China and South Korea,,,,2020-08-28,,,-1.09732464198525,
World excl. China and South Korea,,,,2020-08-29,,,2.24861134652448,
World excl. China and South Korea,,,,2020-08-30,,,1.97752862638811,
World excl. China and South Korea,,,,2020-08-31,,,3.64325998615747,
World excl. China and South Korea,,,,2020-09-01,,,4.53550371583438,
World excl. China and South Korea,,,,2020-09-02,,,5.29267846617356,
World excl. China and South Korea,,,,2020-09-03,,,5.97588749694093,
World excl. China and South Korea,,,,2020-09-04,,,5.28980159638988,
World excl. China and South Korea,,,,2020-09-05,,,4.87403147287566,
World excl. China and South Korea,,,,2020-09-06,,,5.31609443674905,
World excl. China and South Korea,,,,2020-09-07,,,4.30530898848545,
World excl. China and South Korea,,,,2020-09-08,,,0.601012648079613,
World excl. China and South Korea,,,,2020-09-09,,,-1.46623402742749,
World excl. China and South Korea,,,,2020-09-10,,,-1.90419447858612,
World excl. China and South Korea,,,,2020-09-11,,,-0.686607501552172,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-20,,,0,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-21,,,200,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-22,,,400,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-23,,,400,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-24,,,200,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-25,,,800,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-26,,,1050,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-27,,,3100,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-28,,,1300,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-29,,,880,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-30,,,1060,
"World excl. China, South Korea, Japan and Singapore",,,,2020-01-31,,,1033.33333333333,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-01,,,311.111111111111,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-02,,,239.130434782609,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-03,,,131.25,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-04,,,59.5238095238095,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-05,,,65.3061224489796,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-06,,,50,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-07,,,91.1764705882353,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-08,,,79.7297297297297,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-09,,,62.8205128205128,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-10,,,82.4324324324324,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-11,,,197.014925373134,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-12,,,169.135802469136,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-13,,,136.781609195402,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-14,,,54.6153846153846,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-15,,,39.0977443609023,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-16,,,149.606299212598,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-17,,,128.148148148148,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-18,,,71.356783919598,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-19,,,77.5229357798165,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-20,,,126.699029126214,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-21,,,117.412935323383,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-22,,,163.783783783784,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-23,,,35.3312302839117,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-24,,,80.8441558441558,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-25,,,76.5395894428152,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-26,,,79.8449612403101,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-27,,,74.5182012847966,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-28,,,192.448512585812,
"World excl. China, South Korea, Japan and Singapore",,,,2020-02-29,,,252.868852459016,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-01,,,437.995337995338,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-02,,,502.154398563734,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-03,,,622.591362126246,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-04,,,740.229885057471,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-05,,,810.674846625767,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-06,,,627.777777777778,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-07,,,607.433217189315,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-08,,,552.816291161178,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-09,,,429.457364341085,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-10,,,388.48275862069,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-11,,,317.578659370725,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-12,,,309.822150363783,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-13,,,302.075045694011,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-14,,,261.681168937777,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-15,,,248.828565739696,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-16,,,244.475729248789,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-17,,,232.345051531837,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-18,,,238.832923832924,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-19,,,212.575204655291,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-20,,,211.476856432334,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-21,,,212.891511575125,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-22,,,204.024125727767,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-23,,,197.909174131956,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-24,,,200.480033984707,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-25,,,186.819428833859,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-26,,,184.866843367411,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-27,,,158.369032390993,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-28,,,141.85187871754,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-29,,,126.306566784948,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-30,,,111.104221425945,
"World excl. China, South Korea, Japan and Singapore",,,,2020-03-31,,,90.7648009651318,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-01,,,84.1890587932901,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-02,,,69.9527396248708,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-03,,,58.3168303672298,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-04,,,47.8931788121182,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-05,,,42.5217013768863,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-06,,,36.2784954901094,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-07,,,31.494240379841,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-08,,,22.3051635352063,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-09,,,17.881381707582,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-10,,,15.8519846200343,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-11,,,13.3524369246868,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-12,,,6.33322790888999,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-13,,,4.66852446321315,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-14,,,1.72105431249883,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-15,,,1.08057251451488,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-16,,,-1.76978592280247,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-17,,,-4.24425672064682,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-18,,,-6.80535726425998,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-19,,,-4.17578286804972,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-20,,,-3.80899967745051,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-21,,,-1.2098971098031,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-22,,,0.638784902322542,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-23,,,-0.245588690537613,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-24,,,-0.386329022920551,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-25,,,-0.65136762244099,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-26,,,2.53250129014935,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-27,,,4.03125124324857,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-28,,,1.29725182277061,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-29,,,-2.80939886329578,
"World excl. China, South Korea, Japan and Singapore",,,,2020-04-30,,,1.80140531431494,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-01,,,4.21482062511989,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-02,,,9.25989978956969,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-03,,,1.49582491382385,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-04,,,-1.25926465499973,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-05,,,2.1096672627847,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-06,,,5.90910638813109,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-07,,,5.01538961782757,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-08,,,4.93626017149158,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-09,,,1.93798723807637,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-10,,,6.94967483156019,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-11,,,7.28696181404056,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-12,,,3.95738066405191,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-13,,,4.0190565336687,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-14,,,2.25501872731655,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-15,,,1.65022290687233,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-16,,,2.94366661461858,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-17,,,2.29765683146126,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-18,,,3.6288561969037,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-19,,,7.741778446185,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-20,,,8.1479357108879,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-21,,,11.2564710902056,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-22,,,12.4834487436422,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-23,,,12.4495034186839,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-24,,,12.7599541055772,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-25,,,14.1207558938086,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-26,,,11.3979018643102,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-27,,,9.32889561462986,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-28,,,6.43918189606381,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-29,,,6.15900809424501,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-30,,,7.17761721273269,
"World excl. China, South Korea, Japan and Singapore",,,,2020-05-31,,,10.231464657327,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-01,,,9.96219262429121,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-02,,,11.2657081809293,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-03,,,14.2330741232415,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-04,,,17.5622470238528,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-05,,,16.9636495268401,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-06,,,15.9270218341588,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-07,,,11.3088093610562,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-08,,,10.4505371468757,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-09,,,9.46419388226716,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-10,,,8.57968943301755,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-11,,,6.69634250631497,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-12,,,6.75551695454324,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-13,,,6.62895122524925,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-14,,,7.75235219237749,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-15,,,7.42835600289629,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-16,,,8.29613612927858,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-17,,,8.53525157615671,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-18,,,12.2398867698124,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-19,,,11.3176846700775,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-20,,,13.9635960496397,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-21,,,16.0616378802583,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-22,,,16.1564487540983,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-23,,,16.2401075403441,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-24,,,16.6100780588327,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-25,,,11.3460605747898,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-26,,,15.2331248874135,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-27,,,11.9436690741748,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-28,,,11.0954298606667,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-29,,,13.2046608296001,
"World excl. China, South Korea, Japan and Singapore",,,,2020-06-30,,,13.7770156318646,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-01,,,14.0153106258408,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-02,,,16.5462618593715,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-03,,,14.9829248182831,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-04,,,15.6329778979804,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-05,,,14.2450055687039,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-06,,,12.7778366127973,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-07,,,11.8574229405771,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-08,,,10.5155571136202,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-09,,,9.504402667763,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-10,,,8.25714017133459,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-11,,,8.82906883472825,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-12,,,10.1289799275702,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-13,,,9.89899672838046,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-14,,,9.64593058475574,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-15,,,9.65936083989718,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-16,,,9.60550566644445,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-17,,,10.3858414294059,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-18,,,9.97072201415632,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-19,,,8.75449865420737,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-20,,,8.44799595328505,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-21,,,8.22312362512923,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-22,,,8.10550209919447,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-23,,,10.2356215717336,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-24,,,9.55969257533815,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-25,,,9.84714751178191,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-26,,,10.8560661894457,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-27,,,11.2706444744476,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-28,,,11.1745491923531,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-29,,,10.2395817848471,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-30,,,7.93555296979955,
"World excl. China, South Korea, Japan and Singapore",,,,2020-07-31,,,7.37530744787849,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-01,,,5.27534000064165,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-02,,,3.94321793704686,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-03,,,2.10642770593963,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-04,,,0.940223654829642,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-05,,,1.46067302095296,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-06,,,-0.610908823626044,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-07,,,-1.61870135841378,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-08,,,-1.58568506160335,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-09,,,-1.90255286999893,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-10,,,-0.984579161340715,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-11,,,0.420742898047211,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-12,,,0.0830659992590466,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-13,,,1.97587734287721,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-14,,,2.31355666576416,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-15,,,3.26615822727083,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-16,,,2.68479784694109,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-17,,,2.47849977783992,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-18,,,0.210183985934442,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-19,,,-0.514858409787455,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-20,,,-1.66607605438028,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-21,,,-2.32004141793851,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-22,,,-4.89165102831478,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-23,,,-4.03826683789079,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-24,,,-4.66204187680155,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-25,,,-2.59480960519427,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-26,,,-2.14895761262033,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-27,,,-1.97170665206557,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-28,,,-0.9630868239493,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-29,,,2.35335593842167,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-30,,,2.08149451523141,
"World excl. China, South Korea, Japan and Singapore",,,,2020-08-31,,,3.70914759054801,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-01,,,4.67203609090294,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-02,,,5.37971409895701,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-03,,,6.07456127851904,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-04,,,5.38222741821979,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-05,,,4.97172217498985,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-06,,,5.42041355967466,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-07,,,4.44731869676558,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-08,,,0.690077875559947,
"World excl. China, South Korea, Japan and Singapore",,,,2020-09-09,,,-1.38263363822398,
