Entity,Code,Date,Restrictions on gatherings (OxBSG)
Seychelles,SYC,2020-03-17,0
Seychelles,SYC,2020-03-18,0
Seychelles,SYC,2020-03-19,0
Seychelles,SYC,2020-03-20,0
Seychelles,SYC,2020-03-21,0
Seychelles,SYC,2020-03-22,0
Seychelles,SYC,2020-03-23,0
Seychelles,SYC,2020-03-24,0
Seychelles,SYC,2020-03-25,0
Seychelles,SYC,2020-03-26,0
Seychelles,SYC,2020-03-27,0
Seychelles,SYC,2020-03-28,0
Seychelles,SYC,2020-03-29,0
Seychelles,SYC,2020-03-30,4
Seychelles,SYC,2020-03-31,4
Seychelles,SYC,2020-04-01,4
Seychelles,SYC,2020-04-02,4
Seychelles,SYC,2020-04-03,4
Seychelles,SYC,2020-04-04,4
Seychelles,SYC,2020-04-05,4
Seychelles,SYC,2020-04-06,4
Seychelles,SYC,2020-04-07,4
Seychelles,SYC,2020-04-08,4
Seychelles,SYC,2020-04-09,4
Seychelles,SYC,2020-04-10,4
Seychelles,SYC,2020-04-11,4
Seychelles,SYC,2020-04-12,4
Seychelles,SYC,2020-04-13,4
Seychelles,SYC,2020-04-14,4
Seychelles,SYC,2020-04-15,4
Seychelles,SYC,2020-04-16,4
Seychelles,SYC,2020-04-17,4
Seychelles,SYC,2020-04-18,4
Seychelles,SYC,2020-04-19,4
Seychelles,SYC,2020-04-20,4
Seychelles,SYC,2020-04-21,4
Seychelles,SYC,2020-04-22,4
Seychelles,SYC,2020-04-23,4
Seychelles,SYC,2020-04-24,4
Seychelles,SYC,2020-04-25,4
Seychelles,SYC,2020-04-26,4
Seychelles,SYC,2020-04-27,4
Seychelles,SYC,2020-04-28,4
Seychelles,SYC,2020-04-29,4
Seychelles,SYC,2020-04-30,4
Seychelles,SYC,2020-05-01,4
Seychelles,SYC,2020-05-02,4
Seychelles,SYC,2020-05-03,4
Seychelles,SYC,2020-05-04,4
Seychelles,SYC,2020-05-05,4
Seychelles,SYC,2020-05-06,4
Seychelles,SYC,2020-05-07,4
Seychelles,SYC,2020-05-08,4
Seychelles,SYC,2020-05-09,4
Seychelles,SYC,2020-05-10,4
Seychelles,SYC,2020-05-11,4
Seychelles,SYC,2020-05-12,4
Seychelles,SYC,2020-05-13,4
Seychelles,SYC,2020-05-14,4
Seychelles,SYC,2020-05-15,4
Seychelles,SYC,2020-05-16,4
Seychelles,SYC,2020-05-17,4
Seychelles,SYC,2020-05-18,4
Seychelles,SYC,2020-05-19,4
Seychelles,SYC,2020-05-20,4
Seychelles,SYC,2020-05-21,4
Seychelles,SYC,2020-05-22,4
Seychelles,SYC,2020-05-23,4
Seychelles,SYC,2020-05-24,4
Seychelles,SYC,2020-05-25,4
Seychelles,SYC,2020-05-26,4
Seychelles,SYC,2020-05-27,4
Seychelles,SYC,2020-05-28,4
Seychelles,SYC,2020-05-29,4
Seychelles,SYC,2020-05-30,4
Seychelles,SYC,2020-05-31,4
Seychelles,SYC,2020-06-01,1
Seychelles,SYC,2020-06-02,1
Seychelles,SYC,2020-06-03,1
Seychelles,SYC,2020-06-04,1
Seychelles,SYC,2020-06-05,1
Seychelles,SYC,2020-06-06,1
Seychelles,SYC,2020-06-07,1
Seychelles,SYC,2020-06-08,1
Seychelles,SYC,2020-06-09,1
Seychelles,SYC,2020-06-10,1
Seychelles,SYC,2020-06-11,1
Seychelles,SYC,2020-06-12,1
Seychelles,SYC,2020-06-13,1
Seychelles,SYC,2020-06-14,1
Seychelles,SYC,2020-06-15,1
Seychelles,SYC,2020-06-16,1
Seychelles,SYC,2020-06-17,1
Seychelles,SYC,2020-06-18,1
Seychelles,SYC,2020-06-19,1
Seychelles,SYC,2020-06-20,1
Seychelles,SYC,2020-06-21,1
Seychelles,SYC,2020-06-22,1
Seychelles,SYC,2020-06-23,1
Seychelles,SYC,2020-06-24,1
Seychelles,SYC,2020-06-25,1
Seychelles,SYC,2020-06-26,1
Seychelles,SYC,2020-06-27,1
Seychelles,SYC,2020-06-28,1
Seychelles,SYC,2020-06-29,1
Seychelles,SYC,2020-06-30,1
Seychelles,SYC,2020-07-01,1
Seychelles,SYC,2020-07-02,1
Seychelles,SYC,2020-07-03,1
Seychelles,SYC,2020-07-04,1
Seychelles,SYC,2020-07-05,1
Seychelles,SYC,2020-07-06,1
Seychelles,SYC,2020-07-07,1
Seychelles,SYC,2020-07-08,1
Seychelles,SYC,2020-07-09,1
Seychelles,SYC,2020-07-10,1
Seychelles,SYC,2020-07-11,1
Seychelles,SYC,2020-07-12,1
Seychelles,SYC,2020-07-13,1
Seychelles,SYC,2020-07-14,1
Seychelles,SYC,2020-07-15,1
Seychelles,SYC,2020-07-16,1
Seychelles,SYC,2020-07-17,1
Seychelles,SYC,2020-07-18,1
Seychelles,SYC,2020-07-19,1
Seychelles,SYC,2020-07-20,1
Seychelles,SYC,2020-07-21,1
Seychelles,SYC,2020-07-22,1
Seychelles,SYC,2020-07-23,1
Seychelles,SYC,2020-07-24,1
Seychelles,SYC,2020-07-25,1
Seychelles,SYC,2020-07-26,1
Seychelles,SYC,2020-07-27,1
Seychelles,SYC,2020-07-28,1
Seychelles,SYC,2020-07-29,1
Seychelles,SYC,2020-07-30,1
Seychelles,SYC,2020-07-31,1
Seychelles,SYC,2020-08-01,1
Seychelles,SYC,2020-08-02,1
Seychelles,SYC,2020-08-03,1
Seychelles,SYC,2020-08-04,1
Seychelles,SYC,2020-08-05,1
Seychelles,SYC,2020-08-06,1
Seychelles,SYC,2020-08-07,1
Seychelles,SYC,2020-08-08,1
Seychelles,SYC,2020-08-09,1
Seychelles,SYC,2020-08-10,1
Seychelles,SYC,2020-08-11,1
Seychelles,SYC,2020-08-12,1
Seychelles,SYC,2020-08-13,1
Seychelles,SYC,2020-08-14,1
Seychelles,SYC,2020-08-15,1
Seychelles,SYC,2020-08-16,1
Seychelles,SYC,2020-08-17,1
Seychelles,SYC,2020-08-18,1
Seychelles,SYC,2020-08-19,1
Seychelles,SYC,2020-08-20,1
Seychelles,SYC,2020-08-21,1
Seychelles,SYC,2020-08-22,1
Seychelles,SYC,2020-08-23,1
Seychelles,SYC,2020-08-24,1
Seychelles,SYC,2020-08-25,1
Seychelles,SYC,2020-08-26,1
Seychelles,SYC,2020-08-27,1
Seychelles,SYC,2020-08-28,1
Seychelles,SYC,2020-08-29,1
Seychelles,SYC,2020-08-30,1
Seychelles,SYC,2020-08-31,1
Seychelles,SYC,2020-09-01,1
Seychelles,SYC,2020-09-02,1
Seychelles,SYC,2020-09-03,1
Sierra Leone,SLE,2020-01-01,0
Sierra Leone,SLE,2020-01-02,0
Sierra Leone,SLE,2020-01-03,0
Sierra Leone,SLE,2020-01-04,0
Sierra Leone,SLE,2020-01-05,0
Sierra Leone,SLE,2020-01-06,0
Sierra Leone,SLE,2020-01-07,0
Sierra Leone,SLE,2020-01-08,0
Sierra Leone,SLE,2020-01-09,0
Sierra Leone,SLE,2020-01-10,0
Sierra Leone,SLE,2020-01-11,0
Sierra Leone,SLE,2020-01-12,0
Sierra Leone,SLE,2020-01-13,0
Sierra Leone,SLE,2020-01-14,0
Sierra Leone,SLE,2020-01-15,0
Sierra Leone,SLE,2020-01-16,0
Sierra Leone,SLE,2020-01-17,0
Sierra Leone,SLE,2020-01-18,0
Sierra Leone,SLE,2020-01-19,0
Sierra Leone,SLE,2020-01-20,0
Sierra Leone,SLE,2020-01-21,0
Sierra Leone,SLE,2020-01-22,0
Sierra Leone,SLE,2020-01-23,0
Sierra Leone,SLE,2020-01-24,0
Sierra Leone,SLE,2020-01-25,0
Sierra Leone,SLE,2020-01-26,0
Sierra Leone,SLE,2020-01-27,0
Sierra Leone,SLE,2020-01-28,0
Sierra Leone,SLE,2020-01-29,0
Sierra Leone,SLE,2020-01-30,0
Sierra Leone,SLE,2020-01-31,0
Sierra Leone,SLE,2020-02-01,0
Sierra Leone,SLE,2020-02-02,0
Sierra Leone,SLE,2020-02-03,0
Sierra Leone,SLE,2020-02-04,0
Sierra Leone,SLE,2020-02-05,0
Sierra Leone,SLE,2020-02-06,0
Sierra Leone,SLE,2020-02-07,0
Sierra Leone,SLE,2020-02-08,0
Sierra Leone,SLE,2020-02-09,0
Sierra Leone,SLE,2020-02-10,0
Sierra Leone,SLE,2020-02-11,0
Sierra Leone,SLE,2020-02-12,0
Sierra Leone,SLE,2020-02-13,0
Sierra Leone,SLE,2020-02-14,0
Sierra Leone,SLE,2020-02-15,0
Sierra Leone,SLE,2020-02-16,0
Sierra Leone,SLE,2020-02-17,0
Sierra Leone,SLE,2020-02-18,0
Sierra Leone,SLE,2020-02-19,0
Sierra Leone,SLE,2020-02-20,0
Sierra Leone,SLE,2020-02-21,0
Sierra Leone,SLE,2020-02-22,0
Sierra Leone,SLE,2020-02-23,0
Sierra Leone,SLE,2020-02-24,0
Sierra Leone,SLE,2020-02-25,0
Sierra Leone,SLE,2020-02-26,0
Sierra Leone,SLE,2020-02-27,0
Sierra Leone,SLE,2020-02-28,0
Sierra Leone,SLE,2020-02-29,0
Sierra Leone,SLE,2020-03-01,0
Sierra Leone,SLE,2020-03-02,0
Sierra Leone,SLE,2020-03-03,0
Sierra Leone,SLE,2020-03-04,0
Sierra Leone,SLE,2020-03-05,0
Sierra Leone,SLE,2020-03-06,0
Sierra Leone,SLE,2020-03-07,0
Sierra Leone,SLE,2020-03-08,0
Sierra Leone,SLE,2020-03-09,0
Sierra Leone,SLE,2020-03-10,0
Sierra Leone,SLE,2020-03-11,0
Sierra Leone,SLE,2020-03-12,0
Sierra Leone,SLE,2020-03-13,0
Sierra Leone,SLE,2020-03-14,0
Sierra Leone,SLE,2020-03-15,0
Sierra Leone,SLE,2020-03-16,3
Sierra Leone,SLE,2020-03-17,3
Sierra Leone,SLE,2020-03-18,3
Sierra Leone,SLE,2020-03-19,3
Sierra Leone,SLE,2020-03-20,3
Sierra Leone,SLE,2020-03-21,3
Sierra Leone,SLE,2020-03-22,3
Sierra Leone,SLE,2020-03-23,3
Sierra Leone,SLE,2020-03-24,3
Sierra Leone,SLE,2020-03-25,3
Sierra Leone,SLE,2020-03-26,3
Sierra Leone,SLE,2020-03-27,3
Sierra Leone,SLE,2020-03-28,3
Sierra Leone,SLE,2020-03-29,3
Sierra Leone,SLE,2020-03-30,3
Sierra Leone,SLE,2020-03-31,3
Sierra Leone,SLE,2020-04-01,3
Sierra Leone,SLE,2020-04-02,3
Sierra Leone,SLE,2020-04-03,3
Sierra Leone,SLE,2020-04-04,3
Sierra Leone,SLE,2020-04-05,4
Sierra Leone,SLE,2020-04-06,4
Sierra Leone,SLE,2020-04-07,4
Sierra Leone,SLE,2020-04-08,3
Sierra Leone,SLE,2020-04-09,3
Sierra Leone,SLE,2020-04-10,3
Sierra Leone,SLE,2020-04-11,3
Sierra Leone,SLE,2020-04-12,3
Sierra Leone,SLE,2020-04-13,3
Sierra Leone,SLE,2020-04-14,3
Sierra Leone,SLE,2020-04-15,3
Sierra Leone,SLE,2020-04-16,3
Sierra Leone,SLE,2020-04-17,3
Sierra Leone,SLE,2020-04-18,3
Sierra Leone,SLE,2020-04-19,3
Sierra Leone,SLE,2020-04-20,3
Sierra Leone,SLE,2020-04-21,3
Sierra Leone,SLE,2020-04-22,3
Sierra Leone,SLE,2020-04-23,3
Sierra Leone,SLE,2020-04-24,3
Sierra Leone,SLE,2020-04-25,3
Sierra Leone,SLE,2020-04-26,3
Sierra Leone,SLE,2020-04-27,3
Sierra Leone,SLE,2020-04-28,3
Sierra Leone,SLE,2020-04-29,3
Sierra Leone,SLE,2020-04-30,3
Sierra Leone,SLE,2020-05-01,3
Sierra Leone,SLE,2020-05-02,3
Sierra Leone,SLE,2020-05-03,4
Sierra Leone,SLE,2020-05-04,4
Sierra Leone,SLE,2020-05-05,4
Sierra Leone,SLE,2020-05-06,3
Sierra Leone,SLE,2020-05-07,3
Sierra Leone,SLE,2020-05-08,3
Sierra Leone,SLE,2020-05-09,3
Sierra Leone,SLE,2020-05-10,3
Sierra Leone,SLE,2020-05-11,3
Sierra Leone,SLE,2020-05-12,3
Sierra Leone,SLE,2020-05-13,3
Sierra Leone,SLE,2020-05-14,3
Sierra Leone,SLE,2020-05-15,3
Sierra Leone,SLE,2020-05-16,3
Sierra Leone,SLE,2020-05-17,3
Sierra Leone,SLE,2020-05-18,3
Sierra Leone,SLE,2020-05-19,3
Sierra Leone,SLE,2020-05-20,3
Sierra Leone,SLE,2020-05-21,3
Sierra Leone,SLE,2020-05-22,3
Sierra Leone,SLE,2020-05-23,3
Sierra Leone,SLE,2020-05-24,3
Sierra Leone,SLE,2020-05-25,3
Sierra Leone,SLE,2020-05-26,3
Sierra Leone,SLE,2020-05-27,3
Sierra Leone,SLE,2020-05-28,3
Sierra Leone,SLE,2020-05-29,3
Sierra Leone,SLE,2020-05-30,3
Sierra Leone,SLE,2020-05-31,3
Sierra Leone,SLE,2020-06-01,3
Sierra Leone,SLE,2020-06-02,3
Sierra Leone,SLE,2020-06-03,3
Sierra Leone,SLE,2020-06-04,3
Sierra Leone,SLE,2020-06-05,3
Sierra Leone,SLE,2020-06-06,3
Sierra Leone,SLE,2020-06-07,3
Sierra Leone,SLE,2020-06-08,3
Sierra Leone,SLE,2020-06-09,3
Sierra Leone,SLE,2020-06-10,3
Sierra Leone,SLE,2020-06-11,3
Sierra Leone,SLE,2020-06-12,3
Sierra Leone,SLE,2020-06-13,3
Sierra Leone,SLE,2020-06-14,3
Sierra Leone,SLE,2020-06-15,3
Sierra Leone,SLE,2020-06-16,3
Sierra Leone,SLE,2020-06-17,3
Sierra Leone,SLE,2020-06-18,3
Sierra Leone,SLE,2020-06-19,3
Sierra Leone,SLE,2020-06-20,3
Sierra Leone,SLE,2020-06-21,3
Sierra Leone,SLE,2020-06-22,3
Sierra Leone,SLE,2020-06-23,3
Sierra Leone,SLE,2020-06-24,3
Sierra Leone,SLE,2020-06-25,3
Sierra Leone,SLE,2020-06-26,3
Sierra Leone,SLE,2020-06-27,3
Sierra Leone,SLE,2020-06-28,3
Sierra Leone,SLE,2020-06-29,3
Sierra Leone,SLE,2020-06-30,3
Sierra Leone,SLE,2020-07-01,3
Sierra Leone,SLE,2020-07-02,3
Sierra Leone,SLE,2020-07-03,2
Sierra Leone,SLE,2020-07-04,2
Sierra Leone,SLE,2020-07-05,2
Sierra Leone,SLE,2020-07-06,2
Sierra Leone,SLE,2020-07-07,2
Sierra Leone,SLE,2020-07-08,2
Sierra Leone,SLE,2020-07-09,2
Sierra Leone,SLE,2020-07-10,2
Sierra Leone,SLE,2020-07-11,2
Sierra Leone,SLE,2020-07-12,2
Sierra Leone,SLE,2020-07-13,2
Sierra Leone,SLE,2020-07-14,2
Sierra Leone,SLE,2020-07-15,2
Sierra Leone,SLE,2020-07-16,2
Sierra Leone,SLE,2020-07-17,2
Sierra Leone,SLE,2020-07-18,2
Sierra Leone,SLE,2020-07-19,2
Sierra Leone,SLE,2020-07-20,2
Sierra Leone,SLE,2020-07-21,2
Sierra Leone,SLE,2020-07-22,2
Sierra Leone,SLE,2020-07-23,2
Sierra Leone,SLE,2020-07-24,2
Sierra Leone,SLE,2020-07-25,2
Sierra Leone,SLE,2020-07-26,2
Sierra Leone,SLE,2020-07-27,2
Sierra Leone,SLE,2020-07-28,2
Sierra Leone,SLE,2020-07-29,2
Sierra Leone,SLE,2020-07-30,2
Sierra Leone,SLE,2020-07-31,2
Sierra Leone,SLE,2020-08-01,2
Sierra Leone,SLE,2020-08-02,2
Sierra Leone,SLE,2020-08-03,2
Sierra Leone,SLE,2020-08-04,2
Sierra Leone,SLE,2020-08-05,2
Sierra Leone,SLE,2020-08-06,2
Sierra Leone,SLE,2020-08-07,2
Sierra Leone,SLE,2020-08-08,2
Sierra Leone,SLE,2020-08-09,2
Sierra Leone,SLE,2020-08-10,2
Sierra Leone,SLE,2020-08-11,2
Sierra Leone,SLE,2020-08-12,2
Sierra Leone,SLE,2020-08-13,2
Sierra Leone,SLE,2020-08-14,2
Sierra Leone,SLE,2020-08-15,2
Sierra Leone,SLE,2020-08-16,2
Sierra Leone,SLE,2020-08-17,2
Sierra Leone,SLE,2020-08-18,3
Sierra Leone,SLE,2020-08-19,3
Sierra Leone,SLE,2020-08-20,3
Sierra Leone,SLE,2020-08-21,3
Sierra Leone,SLE,2020-08-22,3
Sierra Leone,SLE,2020-08-23,3
Sierra Leone,SLE,2020-08-24,3
Sierra Leone,SLE,2020-08-25,3
Sierra Leone,SLE,2020-08-26,3
Sierra Leone,SLE,2020-08-27,3
Sierra Leone,SLE,2020-08-28,3
Sierra Leone,SLE,2020-08-29,3
Sierra Leone,SLE,2020-08-30,3
Sierra Leone,SLE,2020-08-31,3
Sierra Leone,SLE,2020-09-01,3
Sierra Leone,SLE,2020-09-02,3
Sierra Leone,SLE,2020-09-03,3
Sierra Leone,SLE,2020-09-04,3
Sierra Leone,SLE,2020-09-05,3
Sierra Leone,SLE,2020-09-06,3
Sierra Leone,SLE,2020-09-07,3
Sierra Leone,SLE,2020-09-08,3
Sierra Leone,SLE,2020-09-09,3
Sierra Leone,SLE,2020-09-10,3
Sierra Leone,SLE,2020-09-11,3
Singapore,SGP,2020-01-01,0
Singapore,SGP,2020-01-02,0
Singapore,SGP,2020-01-03,0
Singapore,SGP,2020-01-04,0
Singapore,SGP,2020-01-05,0
Singapore,SGP,2020-01-06,0
Singapore,SGP,2020-01-07,0
Singapore,SGP,2020-01-08,0
Singapore,SGP,2020-01-09,0
Singapore,SGP,2020-01-10,0
Singapore,SGP,2020-01-11,0
Singapore,SGP,2020-01-12,0
Singapore,SGP,2020-01-13,0
Singapore,SGP,2020-01-14,0
Singapore,SGP,2020-01-15,0
Singapore,SGP,2020-01-16,0
Singapore,SGP,2020-01-17,0
Singapore,SGP,2020-01-18,0
Singapore,SGP,2020-01-19,0
Singapore,SGP,2020-01-20,0
Singapore,SGP,2020-01-21,0
Singapore,SGP,2020-01-22,0
Singapore,SGP,2020-01-23,0
Singapore,SGP,2020-01-24,0
Singapore,SGP,2020-01-25,0
Singapore,SGP,2020-01-26,0
Singapore,SGP,2020-01-27,0
Singapore,SGP,2020-01-28,0
Singapore,SGP,2020-01-29,0
Singapore,SGP,2020-01-30,0
Singapore,SGP,2020-01-31,0
Singapore,SGP,2020-02-01,0
Singapore,SGP,2020-02-02,0
Singapore,SGP,2020-02-03,0
Singapore,SGP,2020-02-04,0
Singapore,SGP,2020-02-05,0
Singapore,SGP,2020-02-06,0
Singapore,SGP,2020-02-07,0
Singapore,SGP,2020-02-08,0
Singapore,SGP,2020-02-09,0
Singapore,SGP,2020-02-10,0
Singapore,SGP,2020-02-11,0
Singapore,SGP,2020-02-12,0
Singapore,SGP,2020-02-13,0
Singapore,SGP,2020-02-14,0
Singapore,SGP,2020-02-15,0
Singapore,SGP,2020-02-16,0
Singapore,SGP,2020-02-17,0
Singapore,SGP,2020-02-18,0
Singapore,SGP,2020-02-19,0
Singapore,SGP,2020-02-20,0
Singapore,SGP,2020-02-21,0
Singapore,SGP,2020-02-22,0
Singapore,SGP,2020-02-23,0
Singapore,SGP,2020-02-24,0
Singapore,SGP,2020-02-25,0
Singapore,SGP,2020-02-26,0
Singapore,SGP,2020-02-27,0
Singapore,SGP,2020-02-28,0
Singapore,SGP,2020-02-29,0
Singapore,SGP,2020-03-01,0
Singapore,SGP,2020-03-02,0
Singapore,SGP,2020-03-03,0
Singapore,SGP,2020-03-04,0
Singapore,SGP,2020-03-05,0
Singapore,SGP,2020-03-06,0
Singapore,SGP,2020-03-07,0
Singapore,SGP,2020-03-08,0
Singapore,SGP,2020-03-09,0
Singapore,SGP,2020-03-10,0
Singapore,SGP,2020-03-11,0
Singapore,SGP,2020-03-12,0
Singapore,SGP,2020-03-13,2
Singapore,SGP,2020-03-14,2
Singapore,SGP,2020-03-15,2
Singapore,SGP,2020-03-16,2
Singapore,SGP,2020-03-17,2
Singapore,SGP,2020-03-18,2
Singapore,SGP,2020-03-19,2
Singapore,SGP,2020-03-20,2
Singapore,SGP,2020-03-21,2
Singapore,SGP,2020-03-22,2
Singapore,SGP,2020-03-23,2
Singapore,SGP,2020-03-24,2
Singapore,SGP,2020-03-25,2
Singapore,SGP,2020-03-26,2
Singapore,SGP,2020-03-27,3
Singapore,SGP,2020-03-28,3
Singapore,SGP,2020-03-29,3
Singapore,SGP,2020-03-30,3
Singapore,SGP,2020-03-31,3
Singapore,SGP,2020-04-01,3
Singapore,SGP,2020-04-02,3
Singapore,SGP,2020-04-03,3
Singapore,SGP,2020-04-04,3
Singapore,SGP,2020-04-05,3
Singapore,SGP,2020-04-06,3
Singapore,SGP,2020-04-07,3
Singapore,SGP,2020-04-08,4
Singapore,SGP,2020-04-09,4
Singapore,SGP,2020-04-10,4
Singapore,SGP,2020-04-11,4
Singapore,SGP,2020-04-12,4
Singapore,SGP,2020-04-13,4
Singapore,SGP,2020-04-14,4
Singapore,SGP,2020-04-15,4
Singapore,SGP,2020-04-16,4
Singapore,SGP,2020-04-17,4
Singapore,SGP,2020-04-18,4
Singapore,SGP,2020-04-19,4
Singapore,SGP,2020-04-20,4
Singapore,SGP,2020-04-21,4
Singapore,SGP,2020-04-22,4
Singapore,SGP,2020-04-23,4
Singapore,SGP,2020-04-24,4
Singapore,SGP,2020-04-25,4
Singapore,SGP,2020-04-26,4
Singapore,SGP,2020-04-27,4
Singapore,SGP,2020-04-28,4
Singapore,SGP,2020-04-29,4
Singapore,SGP,2020-04-30,4
Singapore,SGP,2020-05-01,4
Singapore,SGP,2020-05-02,4
Singapore,SGP,2020-05-03,4
Singapore,SGP,2020-05-04,4
Singapore,SGP,2020-05-05,4
Singapore,SGP,2020-05-06,4
Singapore,SGP,2020-05-07,4
Singapore,SGP,2020-05-08,4
Singapore,SGP,2020-05-09,4
Singapore,SGP,2020-05-10,4
Singapore,SGP,2020-05-11,4
Singapore,SGP,2020-05-12,4
Singapore,SGP,2020-05-13,4
Singapore,SGP,2020-05-14,4
Singapore,SGP,2020-05-15,4
Singapore,SGP,2020-05-16,4
Singapore,SGP,2020-05-17,4
Singapore,SGP,2020-05-18,4
Singapore,SGP,2020-05-19,4
Singapore,SGP,2020-05-20,4
Singapore,SGP,2020-05-21,4
Singapore,SGP,2020-05-22,4
Singapore,SGP,2020-05-23,4
Singapore,SGP,2020-05-24,4
Singapore,SGP,2020-05-25,4
Singapore,SGP,2020-05-26,4
Singapore,SGP,2020-05-27,4
Singapore,SGP,2020-05-28,4
Singapore,SGP,2020-05-29,4
Singapore,SGP,2020-05-30,4
Singapore,SGP,2020-05-31,4
Singapore,SGP,2020-06-01,4
Singapore,SGP,2020-06-02,4
Singapore,SGP,2020-06-03,4
Singapore,SGP,2020-06-04,4
Singapore,SGP,2020-06-05,4
Singapore,SGP,2020-06-06,4
Singapore,SGP,2020-06-07,4
Singapore,SGP,2020-06-08,4
Singapore,SGP,2020-06-09,4
Singapore,SGP,2020-06-10,4
Singapore,SGP,2020-06-11,4
Singapore,SGP,2020-06-12,4
Singapore,SGP,2020-06-13,4
Singapore,SGP,2020-06-14,4
Singapore,SGP,2020-06-15,4
Singapore,SGP,2020-06-16,4
Singapore,SGP,2020-06-17,4
Singapore,SGP,2020-06-18,4
Singapore,SGP,2020-06-19,4
Singapore,SGP,2020-06-20,4
Singapore,SGP,2020-06-21,4
Singapore,SGP,2020-06-22,4
Singapore,SGP,2020-06-23,4
Singapore,SGP,2020-06-24,4
Singapore,SGP,2020-06-25,4
Singapore,SGP,2020-06-26,4
Singapore,SGP,2020-06-27,4
Singapore,SGP,2020-06-28,4
Singapore,SGP,2020-06-29,4
Singapore,SGP,2020-06-30,4
Singapore,SGP,2020-07-01,4
Singapore,SGP,2020-07-02,4
Singapore,SGP,2020-07-03,4
Singapore,SGP,2020-07-04,4
Singapore,SGP,2020-07-05,4
Singapore,SGP,2020-07-06,4
Singapore,SGP,2020-07-07,4
Singapore,SGP,2020-07-08,4
Singapore,SGP,2020-07-09,4
Singapore,SGP,2020-07-10,4
Singapore,SGP,2020-07-11,4
Singapore,SGP,2020-07-12,4
Singapore,SGP,2020-07-13,4
Singapore,SGP,2020-07-14,4
Singapore,SGP,2020-07-15,4
Singapore,SGP,2020-07-16,4
Singapore,SGP,2020-07-17,4
Singapore,SGP,2020-07-18,4
Singapore,SGP,2020-07-19,4
Singapore,SGP,2020-07-20,4
Singapore,SGP,2020-07-21,4
Singapore,SGP,2020-07-22,4
Singapore,SGP,2020-07-23,4
Singapore,SGP,2020-07-24,4
Singapore,SGP,2020-07-25,4
Singapore,SGP,2020-07-26,4
Singapore,SGP,2020-07-27,4
Singapore,SGP,2020-07-28,4
Singapore,SGP,2020-07-29,4
Singapore,SGP,2020-07-30,4
Singapore,SGP,2020-07-31,4
Singapore,SGP,2020-08-01,4
Singapore,SGP,2020-08-02,4
Singapore,SGP,2020-08-03,4
Singapore,SGP,2020-08-04,4
Singapore,SGP,2020-08-05,4
Singapore,SGP,2020-08-06,4
Singapore,SGP,2020-08-07,4
Singapore,SGP,2020-08-08,4
Singapore,SGP,2020-08-09,4
Singapore,SGP,2020-08-10,4
Singapore,SGP,2020-08-11,4
Singapore,SGP,2020-08-12,4
Singapore,SGP,2020-08-13,4
Singapore,SGP,2020-08-14,4
Singapore,SGP,2020-08-15,4
Singapore,SGP,2020-08-16,4
Singapore,SGP,2020-08-17,4
Singapore,SGP,2020-08-18,4
Singapore,SGP,2020-08-19,4
Singapore,SGP,2020-08-20,4
Singapore,SGP,2020-08-21,4
Singapore,SGP,2020-08-22,4
Singapore,SGP,2020-08-23,4
Singapore,SGP,2020-08-24,4
Singapore,SGP,2020-08-25,4
Singapore,SGP,2020-08-26,4
Singapore,SGP,2020-08-27,4
Singapore,SGP,2020-08-28,4
Singapore,SGP,2020-08-29,4
Singapore,SGP,2020-08-30,4
Singapore,SGP,2020-08-31,4
Singapore,SGP,2020-09-01,4
Slovakia,SVK,2020-01-01,0
Slovakia,SVK,2020-01-02,0
Slovakia,SVK,2020-01-03,0
Slovakia,SVK,2020-01-04,0
Slovakia,SVK,2020-01-05,0
Slovakia,SVK,2020-01-06,0
Slovakia,SVK,2020-01-07,0
Slovakia,SVK,2020-01-08,0
Slovakia,SVK,2020-01-09,0
Slovakia,SVK,2020-01-10,0
Slovakia,SVK,2020-01-11,0
Slovakia,SVK,2020-01-12,0
Slovakia,SVK,2020-01-13,0
Slovakia,SVK,2020-01-14,0
Slovakia,SVK,2020-01-15,0
Slovakia,SVK,2020-01-16,0
Slovakia,SVK,2020-01-17,0
Slovakia,SVK,2020-01-18,0
Slovakia,SVK,2020-01-19,0
Slovakia,SVK,2020-01-20,0
Slovakia,SVK,2020-01-21,0
Slovakia,SVK,2020-01-22,0
Slovakia,SVK,2020-01-23,0
Slovakia,SVK,2020-01-24,0
Slovakia,SVK,2020-01-25,0
Slovakia,SVK,2020-01-26,0
Slovakia,SVK,2020-01-27,0
Slovakia,SVK,2020-01-28,0
Slovakia,SVK,2020-01-29,0
Slovakia,SVK,2020-01-30,0
Slovakia,SVK,2020-01-31,0
Slovakia,SVK,2020-02-01,0
Slovakia,SVK,2020-02-02,0
Slovakia,SVK,2020-02-03,0
Slovakia,SVK,2020-02-04,0
Slovakia,SVK,2020-02-05,0
Slovakia,SVK,2020-02-06,0
Slovakia,SVK,2020-02-07,0
Slovakia,SVK,2020-02-08,0
Slovakia,SVK,2020-02-09,0
Slovakia,SVK,2020-02-10,0
Slovakia,SVK,2020-02-11,0
Slovakia,SVK,2020-02-12,0
Slovakia,SVK,2020-02-13,0
Slovakia,SVK,2020-02-14,0
Slovakia,SVK,2020-02-15,0
Slovakia,SVK,2020-02-16,0
Slovakia,SVK,2020-02-17,0
Slovakia,SVK,2020-02-18,0
Slovakia,SVK,2020-02-19,0
