Entity,Code,Date,Weekly death growth (%),Weekly death growth (%) Annotations
Switzerland,CHE,2020-06-17,150,
Switzerland,CHE,2020-06-18,-80,
Switzerland,CHE,2020-06-19,-80,
Switzerland,CHE,2020-06-20,-94.1176470588235,
Switzerland,CHE,2020-06-21,-93.75,
Switzerland,CHE,2020-06-22,-81.25,
Switzerland,CHE,2020-06-23,-81.25,
Switzerland,CHE,2020-06-24,-86.6666666666667,
Switzerland,CHE,2020-06-25,33.3333333333333,
Switzerland,CHE,2020-06-26,33.3333333333333,
Switzerland,CHE,2020-06-27,300,
Switzerland,CHE,2020-06-28,300,
Switzerland,CHE,2020-06-29,-33.3333333333333,
Switzerland,CHE,2020-06-30,-33.3333333333333,
Switzerland,CHE,2020-07-01,100,
Switzerland,CHE,2020-07-02,-25,
Switzerland,CHE,2020-07-03,0,
Switzerland,CHE,2020-07-04,0,
Switzerland,CHE,2020-07-05,0,
Switzerland,CHE,2020-07-06,100,
Switzerland,CHE,2020-07-07,100,
Switzerland,CHE,2020-07-08,-50,
Switzerland,CHE,2020-07-09,-66.6666666666667,
Switzerland,CHE,2020-07-10,-100,
Switzerland,CHE,2020-07-11,-100,
Switzerland,CHE,2020-07-12,-100,
Switzerland,CHE,2020-07-13,-100,
Switzerland,CHE,2020-07-14,-100,
Switzerland,CHE,2020-07-15,0,
Switzerland,CHE,2020-07-16,100,
Switzerland,CHE,2020-07-22,50,
Switzerland,CHE,2020-07-23,150,
Switzerland,CHE,2020-07-24,200,
Switzerland,CHE,2020-07-25,500,
Switzerland,CHE,2020-07-26,500,
Switzerland,CHE,2020-07-27,550,
Switzerland,CHE,2020-07-28,550,
Switzerland,CHE,2020-07-29,300,
Switzerland,CHE,2020-07-30,100,
Switzerland,CHE,2020-07-31,66.6666666666667,
Switzerland,CHE,2020-08-01,-66.6666666666667,
Switzerland,CHE,2020-08-02,-50,
Switzerland,CHE,2020-08-03,-61.5384615384615,
Switzerland,CHE,2020-08-04,-61.5384615384615,
Switzerland,CHE,2020-08-05,-75,
Switzerland,CHE,2020-08-06,-70,
Switzerland,CHE,2020-08-07,-50,
Switzerland,CHE,2020-08-08,100,
Switzerland,CHE,2020-08-09,0,
Switzerland,CHE,2020-08-10,20,
Switzerland,CHE,2020-08-11,20,
Switzerland,CHE,2020-08-12,133.333333333333,
Switzerland,CHE,2020-08-13,166.666666666667,
Switzerland,CHE,2020-08-14,20,
Switzerland,CHE,2020-08-15,-62.5,
Switzerland,CHE,2020-08-16,-50,
Switzerland,CHE,2020-08-17,-33.3333333333333,
Switzerland,CHE,2020-08-18,-33.3333333333333,
Switzerland,CHE,2020-08-19,-42.8571428571429,
Switzerland,CHE,2020-08-20,-37.5,
Switzerland,CHE,2020-08-21,-33.3333333333333,
Switzerland,CHE,2020-08-22,33.3333333333333,
Switzerland,CHE,2020-08-23,66.6666666666667,
Switzerland,CHE,2020-08-24,0,
Switzerland,CHE,2020-08-25,25,
Switzerland,CHE,2020-08-26,50,
Switzerland,CHE,2020-08-27,-20,
Switzerland,CHE,2020-08-28,25,
Switzerland,CHE,2020-08-29,50,
Switzerland,CHE,2020-08-30,0,
Switzerland,CHE,2020-08-31,25,
Switzerland,CHE,2020-09-01,0,
Switzerland,CHE,2020-09-02,-33.3333333333333,
Switzerland,CHE,2020-09-03,0,
Switzerland,CHE,2020-09-04,40,
Switzerland,CHE,2020-09-05,16.6666666666667,
Switzerland,CHE,2020-09-06,40,
Switzerland,CHE,2020-09-07,60,
Switzerland,CHE,2020-09-08,80,
Switzerland,CHE,2020-09-09,100,
Switzerland,CHE,2020-09-10,100,
Switzerland,CHE,2020-09-11,-14.2857142857143,
Syria,SYR,2020-04-06,0,
Syria,SYR,2020-04-07,-100,
Syria,SYR,2020-04-08,-100,
Syria,SYR,2020-04-09,-100,
Syria,SYR,2020-04-10,-100,
Syria,SYR,2020-04-11,-100,
Syria,SYR,2020-04-12,-100,
Syria,SYR,2020-04-13,-100,
Syria,SYR,2020-04-27,-100,
Syria,SYR,2020-04-28,-100,
Syria,SYR,2020-04-29,-100,
Syria,SYR,2020-04-30,-100,
Syria,SYR,2020-05-01,-100,
Syria,SYR,2020-05-02,-100,
Syria,SYR,2020-05-03,-100,
Syria,SYR,2020-05-30,-100,
Syria,SYR,2020-05-31,-100,
Syria,SYR,2020-06-01,-100,
Syria,SYR,2020-06-02,0,
Syria,SYR,2020-06-03,100,
Syria,SYR,2020-06-04,100,
Syria,SYR,2020-06-05,100,
Syria,SYR,2020-06-09,0,
Syria,SYR,2020-06-10,-100,
Syria,SYR,2020-06-11,-100,
Syria,SYR,2020-06-12,-100,
Syria,SYR,2020-06-13,-100,
Syria,SYR,2020-06-14,-100,
Syria,SYR,2020-06-15,-100,
Syria,SYR,2020-06-16,-100,
Syria,SYR,2020-06-25,-100,
Syria,SYR,2020-06-26,-100,
Syria,SYR,2020-06-27,0,
Syria,SYR,2020-06-28,100,
Syria,SYR,2020-06-29,100,
Syria,SYR,2020-06-30,100,
Syria,SYR,2020-07-01,100,
Syria,SYR,2020-07-04,100,
Syria,SYR,2020-07-05,-50,
Syria,SYR,2020-07-06,100,
Syria,SYR,2020-07-07,150,
Syria,SYR,2020-07-08,150,
Syria,SYR,2020-07-09,150,
Syria,SYR,2020-07-10,150,
Syria,SYR,2020-07-11,200,
Syria,SYR,2020-07-12,500,
Syria,SYR,2020-07-13,-25,
Syria,SYR,2020-07-14,0,
Syria,SYR,2020-07-15,40,
Syria,SYR,2020-07-16,60,
Syria,SYR,2020-07-17,60,
Syria,SYR,2020-07-18,50,
Syria,SYR,2020-07-19,50,
Syria,SYR,2020-07-20,200,
Syria,SYR,2020-07-21,100,
Syria,SYR,2020-07-22,42.8571428571429,
Syria,SYR,2020-07-23,25,
Syria,SYR,2020-07-24,62.5,
Syria,SYR,2020-07-25,11.1111111111111,
Syria,SYR,2020-07-26,22.2222222222222,
Syria,SYR,2020-07-27,44.4444444444444,
Syria,SYR,2020-07-28,10,
Syria,SYR,2020-07-29,-10,
Syria,SYR,2020-07-30,-20,
Syria,SYR,2020-07-31,-53.8461538461539,
Syria,SYR,2020-08-01,-40,
Syria,SYR,2020-08-02,-36.3636363636364,
Syria,SYR,2020-08-03,-53.8461538461539,
Syria,SYR,2020-08-04,-45.4545454545455,
Syria,SYR,2020-08-05,-33.3333333333333,
Syria,SYR,2020-08-06,0,
Syria,SYR,2020-08-07,16.6666666666667,
Syria,SYR,2020-08-08,16.6666666666667,
Syria,SYR,2020-08-09,0,
Syria,SYR,2020-08-10,33.3333333333333,
Syria,SYR,2020-08-11,0,
Syria,SYR,2020-08-12,16.6666666666667,
Syria,SYR,2020-08-13,-37.5,
Syria,SYR,2020-08-14,0,
Syria,SYR,2020-08-15,42.8571428571429,
Syria,SYR,2020-08-16,42.8571428571429,
Syria,SYR,2020-08-17,50,
Syria,SYR,2020-08-18,166.666666666667,
Syria,SYR,2020-08-19,114.285714285714,
Syria,SYR,2020-08-20,400,
Syria,SYR,2020-08-21,285.714285714286,
Syria,SYR,2020-08-22,150,
Syria,SYR,2020-08-23,150,
Syria,SYR,2020-08-24,75,
Syria,SYR,2020-08-25,50,
Syria,SYR,2020-08-26,60,
Syria,SYR,2020-08-27,-20,
Syria,SYR,2020-08-28,-33.3333333333333,
Syria,SYR,2020-08-29,-20,
Syria,SYR,2020-08-30,-16,
Syria,SYR,2020-08-31,14.2857142857143,
Syria,SYR,2020-09-01,-16.6666666666667,
Syria,SYR,2020-09-02,0,
Syria,SYR,2020-09-03,10,
Syria,SYR,2020-09-04,33.3333333333333,
Syria,SYR,2020-09-05,20,
Syria,SYR,2020-09-06,14.2857142857143,
Syria,SYR,2020-09-07,4.16666666666667,
Syria,SYR,2020-09-08,25,
Syria,SYR,2020-09-09,0,
Syria,SYR,2020-09-10,4.54545454545454,
Syria,SYR,2020-09-11,-4.16666666666666,
Taiwan,TWN,2020-02-24,-100,
Taiwan,TWN,2020-02-25,-100,
Taiwan,TWN,2020-02-26,-100,
Taiwan,TWN,2020-02-27,-100,
Taiwan,TWN,2020-02-28,-100,
Taiwan,TWN,2020-02-29,-100,
Taiwan,TWN,2020-03-01,-100,
Taiwan,TWN,2020-03-28,-100,
Taiwan,TWN,2020-03-29,-100,
Taiwan,TWN,2020-03-30,200,
Taiwan,TWN,2020-03-31,200,
Taiwan,TWN,2020-04-01,200,
Taiwan,TWN,2020-04-02,200,
Taiwan,TWN,2020-04-03,200,
Taiwan,TWN,2020-04-06,-100,
Taiwan,TWN,2020-04-07,-100,
Taiwan,TWN,2020-04-08,-100,
Taiwan,TWN,2020-04-09,-100,
Taiwan,TWN,2020-04-10,-100,
Taiwan,TWN,2020-04-11,-100,
Taiwan,TWN,2020-04-12,-66.6666666666667,
Taiwan,TWN,2020-04-19,-100,
Taiwan,TWN,2020-04-20,-100,
Taiwan,TWN,2020-04-21,-100,
Taiwan,TWN,2020-04-22,-100,
Taiwan,TWN,2020-04-23,-100,
Taiwan,TWN,2020-04-24,-100,
Taiwan,TWN,2020-04-25,-100,
Taiwan,TWN,2020-05-19,-100,
Taiwan,TWN,2020-05-20,-100,
Taiwan,TWN,2020-05-21,-100,
Taiwan,TWN,2020-05-22,-100,
Taiwan,TWN,2020-05-23,-100,
Taiwan,TWN,2020-05-24,-100,
Taiwan,TWN,2020-05-25,-100,
Tajikistan,TJK,2020-05-14,87.5,
Tajikistan,TJK,2020-05-15,41.6666666666667,
Tajikistan,TJK,2020-05-16,75,
Tajikistan,TJK,2020-05-17,-20,
Tajikistan,TJK,2020-05-18,5.55555555555556,
Tajikistan,TJK,2020-05-19,11.1111111111111,
Tajikistan,TJK,2020-05-20,0,
Tajikistan,TJK,2020-05-21,40,
Tajikistan,TJK,2020-05-22,-11.7647058823529,
Tajikistan,TJK,2020-05-23,-47.6190476190476,
Tajikistan,TJK,2020-05-24,-50,
Tajikistan,TJK,2020-05-25,-73.6842105263158,
Tajikistan,TJK,2020-05-26,-75,
Tajikistan,TJK,2020-05-27,-72.2222222222222,
Tajikistan,TJK,2020-05-28,-90.4761904761905,
Tajikistan,TJK,2020-05-29,-80,
Tajikistan,TJK,2020-05-30,-72.7272727272727,
Tajikistan,TJK,2020-05-31,-62.5,
Tajikistan,TJK,2020-06-01,-40,
Tajikistan,TJK,2020-06-02,-80,
Tajikistan,TJK,2020-06-03,-80,
Tajikistan,TJK,2020-06-04,-50,
Tajikistan,TJK,2020-06-05,-66.6666666666667,
Tajikistan,TJK,2020-06-06,-66.6666666666667,
Tajikistan,TJK,2020-06-07,-66.6666666666667,
Tajikistan,TJK,2020-06-08,-66.6666666666667,
Tajikistan,TJK,2020-06-09,0,
Tajikistan,TJK,2020-06-10,0,
Tajikistan,TJK,2020-06-11,0,
Tajikistan,TJK,2020-06-12,0,
Tajikistan,TJK,2020-06-13,0,
Tajikistan,TJK,2020-06-14,100,
Tajikistan,TJK,2020-06-15,100,
Tajikistan,TJK,2020-06-16,100,
Tajikistan,TJK,2020-06-17,100,
Tajikistan,TJK,2020-06-18,200,
Tajikistan,TJK,2020-06-19,100,
Tajikistan,TJK,2020-06-20,100,
Tajikistan,TJK,2020-06-21,0,
Tajikistan,TJK,2020-06-22,0,
Tajikistan,TJK,2020-06-23,0,
Tajikistan,TJK,2020-06-24,0,
Tajikistan,TJK,2020-06-25,-66.6666666666667,
Tajikistan,TJK,2020-06-26,-50,
Tajikistan,TJK,2020-06-27,-50,
Tajikistan,TJK,2020-06-28,-100,
Tajikistan,TJK,2020-06-29,-100,
Tajikistan,TJK,2020-06-30,-100,
Tajikistan,TJK,2020-07-01,-100,
Tajikistan,TJK,2020-07-02,-100,
Tajikistan,TJK,2020-07-03,-100,
Tajikistan,TJK,2020-07-04,-100,
Tajikistan,TJK,2020-07-13,100,
Tajikistan,TJK,2020-07-14,100,
Tajikistan,TJK,2020-07-15,200,
Tajikistan,TJK,2020-07-16,0,
Tajikistan,TJK,2020-07-17,0,
Tajikistan,TJK,2020-07-18,-66.6666666666667,
Tajikistan,TJK,2020-07-19,-33.3333333333333,
Tajikistan,TJK,2020-07-20,0,
Tajikistan,TJK,2020-07-21,0,
Tajikistan,TJK,2020-07-22,-66.6666666666667,
Tajikistan,TJK,2020-07-23,0,
Tajikistan,TJK,2020-07-24,0,
Tajikistan,TJK,2020-07-25,100,
Tajikistan,TJK,2020-07-26,0,
Tajikistan,TJK,2020-07-27,0,
Tajikistan,TJK,2020-07-28,50,
Tajikistan,TJK,2020-07-29,200,
Tajikistan,TJK,2020-07-30,0,
Tajikistan,TJK,2020-07-31,0,
Tajikistan,TJK,2020-08-01,0,
Tajikistan,TJK,2020-08-02,-50,
Tajikistan,TJK,2020-08-03,0,
Tajikistan,TJK,2020-08-04,-66.6666666666667,
Tajikistan,TJK,2020-08-05,-66.6666666666667,
Tajikistan,TJK,2020-08-06,-50,
Tajikistan,TJK,2020-08-07,0,
Tajikistan,TJK,2020-08-08,0,
Tajikistan,TJK,2020-08-09,100,
Tajikistan,TJK,2020-08-10,-50,
Tajikistan,TJK,2020-08-11,0,
Tajikistan,TJK,2020-08-12,100,
Tajikistan,TJK,2020-08-13,100,
Tajikistan,TJK,2020-08-14,-50,
Tajikistan,TJK,2020-08-15,-50,
Tajikistan,TJK,2020-08-16,0,
Tajikistan,TJK,2020-08-17,100,
Tajikistan,TJK,2020-08-18,100,
Tajikistan,TJK,2020-08-19,0,
Tajikistan,TJK,2020-08-20,0,
Tajikistan,TJK,2020-08-21,200,
Tajikistan,TJK,2020-08-22,200,
Tajikistan,TJK,2020-08-23,0,
Tajikistan,TJK,2020-08-24,0,
Tajikistan,TJK,2020-08-25,50,
Tajikistan,TJK,2020-08-26,0,
Tajikistan,TJK,2020-08-27,0,
Tajikistan,TJK,2020-08-28,-33.3333333333333,
Tajikistan,TJK,2020-08-29,-33.3333333333333,
Tajikistan,TJK,2020-08-30,0,
Tajikistan,TJK,2020-08-31,0,
Tajikistan,TJK,2020-09-01,-66.6666666666667,
Tajikistan,TJK,2020-09-02,0,
Tajikistan,TJK,2020-09-03,0,
Tajikistan,TJK,2020-09-04,-50,
Tajikistan,TJK,2020-09-05,-50,
Tajikistan,TJK,2020-09-06,0,
Tajikistan,TJK,2020-09-07,0,
Tajikistan,TJK,2020-09-08,100,
Tajikistan,TJK,2020-09-09,-50,
Tajikistan,TJK,2020-09-10,0,
Tajikistan,TJK,2020-09-11,200,
Tanzania,TZA,2020-04-05,-100,
Tanzania,TZA,2020-04-06,-100,
Tanzania,TZA,2020-04-07,-100,
Tanzania,TZA,2020-04-08,-100,
Tanzania,TZA,2020-04-09,-100,
Tanzania,TZA,2020-04-10,-100,
Tanzania,TZA,2020-04-11,100,
Tanzania,TZA,2020-04-18,0,
Tanzania,TZA,2020-04-19,0,
Tanzania,TZA,2020-04-20,0,
Tanzania,TZA,2020-04-21,0,
Tanzania,TZA,2020-04-22,150,
Tanzania,TZA,2020-04-23,100,
Tanzania,TZA,2020-04-24,100,
Tanzania,TZA,2020-04-25,150,
Tanzania,TZA,2020-04-26,150,
Tanzania,TZA,2020-04-27,150,
Tanzania,TZA,2020-04-28,150,
Tanzania,TZA,2020-04-29,-60,
Tanzania,TZA,2020-04-30,0,
Tanzania,TZA,2020-05-01,0,
Tanzania,TZA,2020-05-02,20,
Tanzania,TZA,2020-05-03,20,
Tanzania,TZA,2020-05-04,20,
Tanzania,TZA,2020-05-05,60,
Tanzania,TZA,2020-05-06,300,
Tanzania,TZA,2020-05-07,-66.6666666666667,
Tanzania,TZA,2020-05-08,-16.6666666666667,
Tanzania,TZA,2020-05-09,-16.6666666666667,
Tanzania,TZA,2020-05-10,-16.6666666666667,
Tanzania,TZA,2020-05-11,-16.6666666666667,
Tanzania,TZA,2020-05-12,-62.5,
Tanzania,TZA,2020-05-13,-62.5,
Tanzania,TZA,2020-05-14,50,
Tanzania,TZA,2020-05-15,-100,
Tanzania,TZA,2020-05-16,-100,
Tanzania,TZA,2020-05-17,-100,
Tanzania,TZA,2020-05-18,-100,
Tanzania,TZA,2020-05-19,-100,
Tanzania,TZA,2020-05-20,-100,
Tanzania,TZA,2020-05-21,-100,
Thailand,THA,2020-03-08,-100,
Thailand,THA,2020-03-09,-100,
Thailand,THA,2020-03-10,-100,
Thailand,THA,2020-03-11,-100,
Thailand,THA,2020-03-12,-100,
Thailand,THA,2020-03-13,-100,
Thailand,THA,2020-03-14,-100,
Thailand,THA,2020-03-31,100,
Thailand,THA,2020-04-01,100,
Thailand,THA,2020-04-02,166.666666666667,
Thailand,THA,2020-04-03,150,
Thailand,THA,2020-04-04,250,
Thailand,THA,2020-04-05,240,
Thailand,THA,2020-04-06,216.666666666667,
Thailand,THA,2020-04-07,166.666666666667,
Thailand,THA,2020-04-08,233.333333333333,
Thailand,THA,2020-04-09,150,
Thailand,THA,2020-04-10,80,
Thailand,THA,2020-04-11,14.2857142857143,
Thailand,THA,2020-04-12,-11.7647058823529,
Thailand,THA,2020-04-13,-26.3157894736842,
Thailand,THA,2020-04-14,-6.25,
Thailand,THA,2020-04-15,-35,
Thailand,THA,2020-04-16,-30,
Thailand,THA,2020-04-17,-22.2222222222222,
Thailand,THA,2020-04-18,-25,
Thailand,THA,2020-04-19,-40,
Thailand,THA,2020-04-20,-50,
Thailand,THA,2020-04-21,-60,
Thailand,THA,2020-04-22,-61.5384615384615,
Thailand,THA,2020-04-23,-71.4285714285714,
Thailand,THA,2020-04-24,-78.5714285714286,
Thailand,THA,2020-04-25,-75,
Thailand,THA,2020-04-26,-55.5555555555556,
Thailand,THA,2020-04-27,-42.8571428571429,
Thailand,THA,2020-04-28,16.6666666666667,
Thailand,THA,2020-04-29,20,
Thailand,THA,2020-04-30,0,
Thailand,THA,2020-05-01,33.3333333333333,
Thailand,THA,2020-05-02,33.3333333333333,
Thailand,THA,2020-05-03,-25,
Thailand,THA,2020-05-04,-25,
Thailand,THA,2020-05-05,-100,
Thailand,THA,2020-05-06,-100,
Thailand,THA,2020-05-07,-75,
Thailand,THA,2020-05-08,-75,
Thailand,THA,2020-05-09,-75,
Thailand,THA,2020-05-10,-33.3333333333333,
Thailand,THA,2020-05-11,-33.3333333333333,
Thailand,THA,2020-05-14,0,
Thailand,THA,2020-05-15,0,
Thailand,THA,2020-05-16,0,
Thailand,THA,2020-05-17,-100,
Thailand,THA,2020-05-18,-100,
Thailand,THA,2020-05-19,-100,
Thailand,THA,2020-05-20,-100,
Thailand,THA,2020-05-21,-100,
Thailand,THA,2020-05-22,-100,
Thailand,THA,2020-05-23,-100,
Thailand,THA,2020-06-01,-100,
Thailand,THA,2020-06-02,-100,
Thailand,THA,2020-06-03,0,
Thailand,THA,2020-06-04,0,
Thailand,THA,2020-06-05,0,
Thailand,THA,2020-06-06,0,
Thailand,THA,2020-06-07,0,
Thailand,THA,2020-06-10,-100,
Thailand,THA,2020-06-11,-100,
Thailand,THA,2020-06-12,-100,
Thailand,THA,2020-06-13,-100,
Thailand,THA,2020-06-14,-100,
Thailand,THA,2020-06-15,-100,
Thailand,THA,2020-06-16,-100,
Togo,TGO,2020-04-04,100,
Togo,TGO,2020-04-05,100,
Togo,TGO,2020-04-06,100,
Togo,TGO,2020-04-07,100,
Togo,TGO,2020-04-08,100,
Togo,TGO,2020-04-09,-50,
Togo,TGO,2020-04-10,-50,
Togo,TGO,2020-04-11,-100,
Togo,TGO,2020-04-12,-100,
Togo,TGO,2020-04-13,-100,
Togo,TGO,2020-04-14,-100,
Togo,TGO,2020-04-15,-100,
Togo,TGO,2020-04-16,-100,
Togo,TGO,2020-04-17,100,
Togo,TGO,2020-04-24,-50,
Togo,TGO,2020-04-25,-50,
Togo,TGO,2020-04-26,-50,
Togo,TGO,2020-04-27,-50,
Togo,TGO,2020-04-28,-100,
Togo,TGO,2020-04-29,-100,
Togo,TGO,2020-04-30,-66.6666666666667,
Togo,TGO,2020-05-01,200,
Togo,TGO,2020-05-02,200,
Togo,TGO,2020-05-03,200,
Togo,TGO,2020-05-04,200,
Togo,TGO,2020-05-07,100,
Togo,TGO,2020-05-08,-100,
Togo,TGO,2020-05-09,-66.6666666666667,
Togo,TGO,2020-05-10,-66.6666666666667,
Togo,TGO,2020-05-11,-33.3333333333333,
Togo,TGO,2020-05-12,-33.3333333333333,
Togo,TGO,2020-05-13,-33.3333333333333,
Togo,TGO,2020-05-14,0,
Togo,TGO,2020-05-16,0,
Togo,TGO,2020-05-17,0,
Togo,TGO,2020-05-18,-100,
Togo,TGO,2020-05-19,-50,
Togo,TGO,2020-05-20,-50,
Togo,TGO,2020-05-21,-50,
Togo,TGO,2020-05-22,-50,
Togo,TGO,2020-05-23,0,
Togo,TGO,2020-05-24,0,
Togo,TGO,2020-05-26,0,
Togo,TGO,2020-05-27,0,
Togo,TGO,2020-05-28,0,
Togo,TGO,2020-05-29,0,
Togo,TGO,2020-05-30,0,
Togo,TGO,2020-05-31,0,
Togo,TGO,2020-06-01,0,
Togo,TGO,2020-06-02,-100,
Togo,TGO,2020-06-03,-100,
Togo,TGO,2020-06-04,-100,
Togo,TGO,2020-06-05,-100,
Togo,TGO,2020-06-06,-100,
Togo,TGO,2020-06-07,-100,
Togo,TGO,2020-06-08,-100,
Togo,TGO,2020-07-02,-100,
Togo,TGO,2020-07-03,-100,
Togo,TGO,2020-07-04,-100,
Togo,TGO,2020-07-05,0,
Togo,TGO,2020-07-06,0,
Togo,TGO,2020-07-07,0,
Togo,TGO,2020-07-08,0,
Togo,TGO,2020-07-12,-100,
Togo,TGO,2020-07-13,-100,
Togo,TGO,2020-07-14,-100,
Togo,TGO,2020-07-15,-100,
Togo,TGO,2020-07-16,-100,
Togo,TGO,2020-07-17,-100,
Togo,TGO,2020-07-18,-100,
Togo,TGO,2020-07-30,100,
Togo,TGO,2020-07-31,100,
Togo,TGO,2020-08-01,0,
Togo,TGO,2020-08-02,0,
Togo,TGO,2020-08-03,-66.6666666666667,
Togo,TGO,2020-08-04,-66.6666666666667,
Togo,TGO,2020-08-05,-66.6666666666667,
Togo,TGO,2020-08-06,50,
Togo,TGO,2020-08-07,100,
Togo,TGO,2020-08-08,50,
Togo,TGO,2020-08-09,100,
Togo,TGO,2020-08-10,300,
Togo,TGO,2020-08-11,500,
Togo,TGO,2020-08-12,600,
Togo,TGO,2020-08-13,66.6666666666667,
Togo,TGO,2020-08-14,0,
Togo,TGO,2020-08-15,33.3333333333333,
Togo,TGO,2020-08-16,0,
Togo,TGO,2020-08-17,0,
Togo,TGO,2020-08-18,-66.6666666666667,
Togo,TGO,2020-08-19,-85.7142857142857,
Togo,TGO,2020-08-20,-80,
Togo,TGO,2020-08-21,-75,
Togo,TGO,2020-08-22,-75,
Togo,TGO,2020-08-23,-100,
Togo,TGO,2020-08-24,-100,
Togo,TGO,2020-08-25,-100,
Togo,TGO,2020-08-26,-100,
Togo,TGO,2020-08-27,-100,
Togo,TGO,2020-08-28,-100,
Togo,TGO,2020-08-29,-100,
Togo,TGO,2020-09-08,400,
Togo,TGO,2020-09-09,500,
Togo,TGO,2020-09-10,100,
Togo,TGO,2020-09-11,50,
Trinidad and Tobago,TTO,2020-04-02,300,
Trinidad and Tobago,TTO,2020-04-03,400,
Trinidad and Tobago,TTO,2020-04-04,100,
Trinidad and Tobago,TTO,2020-04-05,100,
Trinidad and Tobago,TTO,2020-04-06,33.3333333333333,
Trinidad and Tobago,TTO,2020-04-07,66.6666666666667,
Trinidad and Tobago,TTO,2020-04-08,66.6666666666667,
Trinidad and Tobago,TTO,2020-04-09,-25,
Trinidad and Tobago,TTO,2020-04-10,-60,
Trinidad and Tobago,TTO,2020-04-11,-50,
Trinidad and Tobago,TTO,2020-04-12,-50,
Trinidad and Tobago,TTO,2020-04-13,-75,
Trinidad and Tobago,TTO,2020-04-14,-100,
Trinidad and Tobago,TTO,2020-04-15,-100,
Trinidad and Tobago,TTO,2020-04-16,-100,
Trinidad and Tobago,TTO,2020-04-17,-100,
Trinidad and Tobago,TTO,2020-04-18,-100,
Trinidad and Tobago,TTO,2020-04-19,-100,
Trinidad and Tobago,TTO,2020-04-20,-100,
Trinidad and Tobago,TTO,2020-08-23,50,
Trinidad and Tobago,TTO,2020-08-24,0,
Trinidad and Tobago,TTO,2020-08-25,33.3333333333333,
Trinidad and Tobago,TTO,2020-08-26,-25,
Trinidad and Tobago,TTO,2020-08-27,-25,
Trinidad and Tobago,TTO,2020-08-28,-25,
Trinidad and Tobago,TTO,2020-08-29,75,
Trinidad and Tobago,TTO,2020-08-30,100,
Trinidad and Tobago,TTO,2020-08-31,133.333333333333,
Trinidad and Tobago,TTO,2020-09-01,75,
Trinidad and Tobago,TTO,2020-09-02,300,
Trinidad and Tobago,TTO,2020-09-03,333.333333333333,
Trinidad and Tobago,TTO,2020-09-04,366.666666666667,
Trinidad and Tobago,TTO,2020-09-05,71.4285714285714,
Trinidad and Tobago,TTO,2020-09-06,133.333333333333,
Trinidad and Tobago,TTO,2020-09-07,85.7142857142857,
Trinidad and Tobago,TTO,2020-09-08,114.285714285714,
Trinidad and Tobago,TTO,2020-09-09,0,
Trinidad and Tobago,TTO,2020-09-10,-15.3846153846154,
Trinidad and Tobago,TTO,2020-09-11,0,
Tunisia,TUN,2020-03-28,400,
Tunisia,TUN,2020-03-29,400,
Tunisia,TUN,2020-03-30,66.6666666666667,
Tunisia,TUN,2020-03-31,66.6666666666667,
Tunisia,TUN,2020-04-01,100,
Tunisia,TUN,2020-04-02,0,
Tunisia,TUN,2020-04-03,60,
Tunisia,TUN,2020-04-04,40,
Tunisia,TUN,2020-04-05,140,
Tunisia,TUN,2020-04-06,120,
Tunisia,TUN,2020-04-07,180,
Tunisia,TUN,2020-04-08,116.666666666667,
Tunisia,TUN,2020-04-09,160,
Tunisia,TUN,2020-04-10,50,
Tunisia,TUN,2020-04-11,71.4285714285714,
Tunisia,TUN,2020-04-12,-16.6666666666667,
Tunisia,TUN,2020-04-13,9.09090909090908,
Tunisia,TUN,2020-04-14,-14.2857142857143,
Tunisia,TUN,2020-04-15,-7.69230769230769,
Tunisia,TUN,2020-04-16,-7.69230769230769,
Tunisia,TUN,2020-04-17,0,
Tunisia,TUN,2020-04-18,0,
Tunisia,TUN,2020-04-19,-10,
Tunisia,TUN,2020-04-20,-41.6666666666667,
Tunisia,TUN,2020-04-21,-66.6666666666667,
Tunisia,TUN,2020-04-22,-66.6666666666667,
Tunisia,TUN,2020-04-23,-75,
Tunisia,TUN,2020-04-24,-91.6666666666667,
Tunisia,TUN,2020-04-25,-91.6666666666667,
Tunisia,TUN,2020-04-26,-88.8888888888889,
Tunisia,TUN,2020-04-27,-100,
Tunisia,TUN,2020-04-28,-75,
Tunisia,TUN,2020-04-29,-50,
Tunisia,TUN,2020-04-30,-33.3333333333333,
Tunisia,TUN,2020-05-01,100,
Tunisia,TUN,2020-05-02,200,
Tunisia,TUN,2020-05-03,300,
Tunisia,TUN,2020-05-05,300,
Tunisia,TUN,2020-05-06,50,
Tunisia,TUN,2020-05-07,50,
Tunisia,TUN,2020-05-08,100,
Tunisia,TUN,2020-05-09,33.3333333333333,
Tunisia,TUN,2020-05-10,-25,
Tunisia,TUN,2020-05-11,-25,
Tunisia,TUN,2020-05-12,-50,
Tunisia,TUN,2020-05-13,-33.3333333333333,
Tunisia,TUN,2020-05-14,-33.3333333333333,
Tunisia,TUN,2020-05-15,-75,
Tunisia,TUN,2020-05-16,-100,
Tunisia,TUN,2020-05-17,-100,
Tunisia,TUN,2020-05-18,-100,
Tunisia,TUN,2020-05-19,-50,
Tunisia,TUN,2020-05-20,0,
Tunisia,TUN,2020-05-21,0,
Tunisia,TUN,2020-05-22,100,
Tunisia,TUN,2020-05-26,100,
Tunisia,TUN,2020-05-27,-50,
Tunisia,TUN,2020-05-28,-50,
